week,dmanum,test1_imp,test1_spd,test2_clk_f11_f21_f32,test2_clk_f11_f21_f31,test2_clk_f11_f22_f32,test2_clk_f11_f22_f31,test2_clk_f12_f21_f32,test2_clk_f12_f21_f31,test2_clk_f12_f22_f32,test2_clk_f12_f22_f31
2/23/2015,567,359270.6976,7496.024034,0,1535.642843,3770.425253,2296.817407,0,1422.462983,3077.953691,1201.368589
2/23/2015,569,30300.38987,632.2042187,0,129.513977,317.9924104,193.7103787,0,119.9685453,259.5903241,101.3217523
2/23/2015,570,121804.8037,2541.403297,0,520.6343747,1278.300486,778.6980543,0,482.26261,1043.529426,407.3042027
2/23/2015,571,192633.329,4019.209119,0,823.3791263,2021.622061,1231.504785,0,762.6944853,1650.333495,644.1483599
2/23/2015,573,186950.0558,3900.63014,0,799.0869201,1961.978018,1195.171622,0,740.1926619,1601.643602,625.1440103
2/23/2015,574,127571.6132,2661.725225,0,545.2836429,1338.821215,815.5652649,0,505.0951792,1092.934994,426.5878901
2/23/2015,575,157667.95,3289.671967,0,673.9254291,1654.672157,1007.971133,0,624.2558158,1350.777149,527.2273075
2/23/2015,576,63232.00731,1319.307836,0,270.2746985,663.59867,404.2421939,0,250.3549282,541.7229726,211.4420906
2/23/2015,577,254829.7177,5316.90923,0,1089.227245,2674.352261,1629.126269,0,1008.949081,2183.184087,852.1274357
2/23/2015,581,68457.64705,1428.338495,0,292.6108265,718.4400032,437.6497064,0,271.0448402,586.4922155,228.9161553
2/23/2015,582,29459.5791,614.6610744,0,125.9200712,309.1683839,188.3350758,0,116.6395173,252.3869073,98.5101574
2/23/2015,583,6662.595738,139.0121101,0,28.47815736,69.92170356,42.59397152,0,26.37926185,57.0799714,22.27911514
2/23/2015,584,28134.55511,587.0150354,0,120.2564765,295.2627023,179.864198,0,111.3933406,241.0351257,94.07939748
2/23/2015,588,148232.1481,3092.798137,0,633.593663,1555.646586,947.648055,0,586.8965793,1269.93849,495.6748426
2/23/2015,592,54281.24404,1132.554123,0,232.0161496,569.6634171,347.0199684,0,214.9161087,465.0397501,181.511551
2/23/2015,596,15154.23968,316.1865011,0,64.77427705,159.0386534,96.88104735,0,60.00028701,129.8298143,50.67440137
2/23/2015,597,25972.68254,541.9085215,0,111.0159118,272.5745761,166.0433477,0,102.8338234,222.5138722,86.85029193
2/23/2015,598,45665.61642,952.7928676,0,195.1900823,479.2453002,291.940265,0,180.8041941,391.2277109,152.7016746
2/23/2015,600,95128.66643,1984.817506,0,406.6116629,998.3433898,608.1575212,0,376.6435935,814.9888981,318.1016222
2/23/2015,602,1589847.69,33171.46812,0,6795.539526,16684.91729,10163.89556,0,6294.695063,13620.58636,5316.306305
2/23/2015,603,67437.21678,1407.047669,0,288.249167,707.7309304,431.1260962,0,267.0046435,577.7499576,225.5039292
2/23/2015,604,76027.42031,1586.278463,0,324.9665633,797.8822301,486.0432635,0,301.0158963,651.3441829,254.2287897
2/23/2015,605,76741.60594,1601.179629,0,328.019231,805.3773682,490.6090518,0,303.8435765,657.4627734,256.6169616
2/23/2015,606,42154.61651,879.5374089,0,180.1828971,442.3985358,269.4944441,0,166.9030676,361.1481769,140.9612097
2/23/2015,609,515271.5542,10750.91283,0,2202.442559,5407.601824,3294.130811,0,2040.118264,4414.448472,1723.021287
2/23/2015,610,80145.13132,1672.19268,0,342.5670341,841.0962234,512.367788,0,317.3191783,686.6215486,267.9980414
2/23/2015,611,60005.12978,1251.980465,0,256.4819472,629.7336746,383.6127674,0,237.5787295,514.0775797,200.6517051
2/23/2015,612,173087.3266,3611.390432,0,739.8329896,1816.493333,1106.5472,0,685.3058611,1482.878451,578.7883025
2/23/2015,613,740679.4987,15453.94979,0,3165.911328,7773.182461,4735.163698,0,2932.577513,6345.569544,2476.764985
2/23/2015,616,394849.3914,8238.357727,0,1687.718053,4143.811689,2524.27198,0,1563.329954,3382.764444,1320.34051
2/23/2015,617,381770.6815,7965.476235,0,1631.815282,4006.555023,2440.659793,0,1511.547326,3270.716165,1276.606492
2/23/2015,618,1032793.965,21548.7888,0,4414.506031,10838.82563,6602.651349,0,4089.148361,8848.180546,3453.569235
2/23/2015,619,184736.1794,3854.438589,0,789.6240737,1938.744129,1181.018311,0,731.4272457,1582.67682,617.7410087
2/23/2015,622,275667.5608,5751.6816,0,1178.29514,2893.038423,1762.342591,0,1091.452499,2361.706623,921.8072908
2/23/2015,623,1158863.246,24179.16853,0,4953.368204,12161.88038,7408.612205,0,4588.295346,9928.244718,3875.133463
2/23/2015,624,66458.88483,1386.635206,0,284.0674498,697.4636653,424.8716205,0,263.131127,569.3683655,222.232476
2/23/2015,625,161796.392,3375.81008,0,691.5717675,1697.998768,1034.36426,0,640.6015849,1386.146449,541.0324425
2/23/2015,626,14386.23424,300.1624077,0,61.49156555,150.9786944,91.97118895,0,56.95951772,123.2501372,48.10626093
2/23/2015,627,72769.5056,1518.303515,0,311.0411487,763.6915098,465.2154161,0,288.1168118,623.4328873,243.3346188
2/23/2015,628,79466.60545,1658.035538,0,339.6667881,833.9753224,508.0299725,0,314.6326861,680.8084633,265.7291125
2/23/2015,630,305919.0836,6382.866229,0,1307.600242,3210.51799,1955.740562,0,1211.227565,2620.878292,1022.965636
2/23/2015,631,20805.98045,434.10757,0,88.931703,218.3517738,133.0126236,0,82.37726374,178.2495616,69.57330931
2/23/2015,632,161444.5821,3368.469723,0,690.0680147,1694.306641,1032.11514,0,639.2086615,1383.132414,539.8560222
2/23/2015,633,68265.4806,1424.329027,0,291.7894429,716.4232808,436.4211864,0,270.2839942,584.8458818,228.2735682
2/23/2015,634,89601.07443,1869.486746,0,382.9848902,940.3331691,572.819628,0,354.7581599,767.6327615,299.6178565
2/23/2015,635,303433.9619,6331.015266,0,1296.978003,3184.437473,1939.853181,0,1201.388205,2599.587691,1014.655615
2/23/2015,636,208723.6373,4354.926276,0,892.1544726,2190.484439,1334.370118,0,826.400955,1788.182821,697.9528895
2/23/2015,637,144573.3913,3016.459797,0,617.9549157,1517.249163,924.2576247,0,572.410438,1238.59309,483.4402923
2/23/2015,638,24981.47346,521.2273829,0,106.7791534,262.1721699,159.7065485,0,98.90932239,214.0219588,83.53577878
2/23/2015,639,29321.89283,611.7883113,0,125.3315541,307.7234128,187.4548475,0,116.0943751,251.2073177,98.04974702
2/23/2015,640,312331.8959,6516.66672,0,1335.010742,3277.818301,1996.737669,0,1236.617857,2675.818313,1044.409498
2/23/2015,641,408867.4717,8530.838766,0,1747.636005,4290.926731,2613.889561,0,1618.831837,3502.860523,1367.215698
2/23/2015,642,101273.2052,2113.020586,0,432.8754719,1062.828259,647.4395547,0,400.9717088,867.6305577,338.6484019
2/23/2015,643,44012.06044,918.2921541,0,188.1222323,461.8917857,281.3690823,0,174.2572583,377.0613211,147.1723335
2/23/2015,644,40865.41736,852.6388394,0,174.6724298,428.8688239,261.2525946,0,161.7987324,350.1033149,136.6502448
2/23/2015,647,33775.06967,704.7018742,0,144.3659178,354.4580073,215.924005,0,133.7258693,289.3586954,112.940766
2/23/2015,648,155201.4837,3238.21024,0,663.3829291,1628.787422,992.2030147,0,614.4903186,1329.646372,518.9796682
2/23/2015,649,121575.9869,2536.629137,0,519.6563355,1275.899132,777.2352289,0,481.3566542,1041.569101,406.5390603
2/23/2015,650,293244.8477,6118.423909,0,1253.426329,3077.506143,1874.714178,0,1161.046374,2512.295234,980.5841421
2/23/2015,651,73405.27278,1531.568515,0,313.7586298,770.3636728,469.2798755,0,290.6340093,628.8796492,245.4605665
2/23/2015,652,181002.6362,3776.539864,0,773.6656643,1899.561848,1157.149771,0,716.645002,1550.690708,605.2563793
2/23/2015,656,59407.33363,1239.507713,0,253.926767,623.4600049,379.7910569,0,235.211871,508.9561243,198.6527291
2/23/2015,657,55229.69443,1152.343121,0,236.0701431,579.6170853,353.0834114,0,218.671315,473.1653401,184.683083
2/23/2015,658,183872.7511,3836.42354,0,785.9334931,1929.68274,1175.498414,0,728.008668,1575.279634,614.8537829
2/23/2015,659,432795.0014,9030.076077,0,1849.910251,4542.038115,2766.858247,0,1713.568272,3707.853106,1447.227184
2/23/2015,661,24027.07978,501.3143812,0,102.6997563,252.1561289,153.6051101,0,95.1305848,205.8454513,80.34437296
2/23/2015,662,51022.17368,1064.555063,0,218.0857954,535.4605687,326.1847331,0,202.0124487,437.1185539,170.6135156
2/23/2015,669,158947.904,3316.377641,0,679.3963797,1668.104844,1016.153878,0,629.3235468,1361.742806,531.5073576
2/23/2015,670,127745.1243,2665.345457,0,546.0252873,1340.642155,816.6745214,0,505.7821629,1094.421503,427.1680955
2/23/2015,671,225884.8937,4712.988294,0,965.5074091,2370.586059,1444.082023,0,894.3476376,1935.207204,755.3385727
2/23/2015,673,81964.43912,1710.151731,0,350.3433627,860.1892475,523.998622,0,324.5223764,702.2079719,274.0816415
2/23/2015,675,106447.5015,2220.979987,0,454.9921408,1117.13076,680.5188286,0,421.4583362,911.9599296,355.9507788
2/23/2015,676,75662.89839,1578.672874,0,323.4084749,794.0566949,483.7128749,0,299.5726421,648.2212407,253.0098615
2/23/2015,678,198431.5059,4140.185513,0,848.1624691,2082.471979,1268.572527,0,785.6512476,1700.007794,663.536937
2/23/2015,679,181489.3258,3786.694427,0,775.7459381,1904.669492,1160.261177,0,718.5719556,1554.860288,606.8838252
2/23/2015,682,127689.3234,2664.181196,0,545.7867756,1340.056544,816.3177862,0,505.56123,1093.943444,426.9815023
2/23/2015,686,225052.6677,4695.624266,0,961.9501975,2361.852127,1438.761602,0,891.0525993,1928.077335,752.5556845
2/23/2015,687,60525.33295,1262.834274,0,258.7054692,635.1930321,386.938426,0,239.6383735,518.5342784,202.3912173
2/23/2015,691,170316.7618,3553.583825,0,727.9906713,1787.417187,1088.834981,0,674.3363447,1459.142393,569.5237856
2/23/2015,692,75475.18941,1574.756409,0,322.6061441,792.0867523,482.5128515,0,298.8294446,646.6130952,252.3821797
2/23/2015,693,238217.2252,4970.29693,0,1018.219909,2500.009735,1522.922612,0,943.1751238,2040.86109,796.5767694
2/23/2015,698,107752.7145,2248.212679,0,460.5710568,1130.828533,688.8630548,0,426.6260753,923.1419861,360.3152927
2/23/2015,702,91363.26059,1906.25398,0,390.5170619,958.8267207,584.0852833,0,361.7351959,782.7298107,305.510447
2/23/2015,705,72451.53946,1511.669292,0,309.6820553,760.354562,463.1826588,0,286.8578863,620.7087992,242.2713689
2/23/2015,709,122320.0541,2552.153769,0,522.8367269,1283.707866,781.99205,0,484.3026446,1047.943694,409.0271534
2/23/2015,710,49172.32396,1025.958768,0,210.1789205,516.0470175,314.3586447,0,194.6883257,421.2704711,164.4277862
2/23/2015,711,31040.16467,647.6392923,0,132.6760213,325.7560983,198.4397586,0,122.8975408,265.9281429,103.795492
2/23/2015,716,147265.8678,3072.637127,0,629.4634587,1545.505799,941.4706257,0,583.070779,1261.660147,492.4436892
2/23/2015,717,46943.25917,979.4503178,0,200.6511538,492.6537315,300.1082345,0,185.862774,402.1735666,156.9739959
2/23/2015,718,150727.5054,3144.862662,0,644.2596527,1581.834522,963.6008731,0,596.7764648,1291.316783,504.0190909
2/23/2015,722,116078.1114,2421.918398,0,496.1565809,1218.200775,742.0873131,0,459.5888771,994.4675524,388.1546637
2/23/2015,724,99847.31032,2083.269921,0,426.7807214,1047.863972,638.3238094,0,395.3261532,855.4145923,333.8803389
2/23/2015,725,109049.5079,2275.269698,0,466.1139843,1144.437943,697.1534542,0,431.7604783,934.2519094,364.6516519
2/23/2015,734,37140.95419,774.9295646,0,158.7528314,389.7818345,237.4421033,0,147.0524394,318.1949928,124.1959782
2/23/2015,736,38212.89299,797.295093,0,163.3346556,401.031472,244.2950075,0,151.2965742,327.3785361,127.7804442
2/23/2015,737,24449.21862,510.1221213,0,104.5041186,256.5863342,156.3038435,0,96.80196207,209.4620107,81.75596692
2/23/2015,740,6589.625316,137.4896146,0,28.16625743,69.1559035,42.12747165,0,26.09034955,56.45481722,22.03510868
2/23/2015,743,83179.51221,1735.503693,0,355.5369906,872.9410313,531.7665837,0,329.3332237,712.6177791,278.1447356
2/23/2015,744,224574.0676,4685.638487,0,959.9045009,2356.82938,1435.701912,0,889.1576745,1923.977059,750.9552892
2/23/2015,745,22153.45689,462.2220692,0,94.69126691,232.4930862,141.6270398,0,87.7123366,189.7936983,74.07914815
2/23/2015,746,61453.47709,1282.19959,0,262.6726669,644.933593,392.8720511,0,243.3131811,526.4859002,205.494847
2/23/2015,747,11830.45347,246.8371735,0,50.56730571,124.156634,75.63208364,0,46.84039706,101.3541827,39.55996211
2/23/2015,749,43580.51138,909.2880741,0,186.2776476,457.3628234,278.6101894,0,172.5486231,373.3641423,145.7292727
2/23/2015,751,661523.5953,13802.39692,0,2827.572584,6942.467853,4229.120044,0,2619.174992,5667.422936,2212.074832
2/23/2015,752,150231.4055,3134.51176,0,642.1391566,1576.628122,960.4293072,0,594.8122534,1287.066583,502.3601781
2/23/2015,753,820885.5487,17127.41352,0,3508.738749,8614.918007,5247.920939,0,3250.137887,7032.712997,2744.966733
2/23/2015,754,28674.89943,598.2890804,0,122.5660884,300.9334344,183.318619,0,113.5327296,245.6643782,95.88625983
2/23/2015,755,27775.64629,579.5265618,0,118.7223804,291.4960749,177.5696941,0,109.9723104,237.9602723,92.87923899
2/23/2015,756,45215.41203,943.3995523,0,193.2657585,474.5205564,289.0621085,0,179.0216967,387.3707076,151.196232
2/23/2015,757,120434.7097,2512.816894,0,514.7781359,1263.921811,769.9390442,0,476.8379874,1031.79152,402.7227329
2/23/2015,758,64429.74579,1344.298119,0,275.3942325,676.1685329,411.8993355,0,255.0971426,551.9842703,215.4472193
2/23/2015,759,23477.32524,489.8439962,0,100.349922,246.3866397,150.0905296,0,92.95393783,201.1355793,78.50604371
2/23/2015,760,30518.47568,636.7544826,0,130.4461485,320.2811477,195.1046011,0,120.8320139,261.4587148,102.0510114
2/23/2015,762,47511.83413,991.3133827,0,203.0814329,498.6207347,303.743134,0,188.1139368,407.0446775,158.875259
2/23/2015,764,42717.90854,891.2902478,0,182.5905953,448.3100964,273.0955699,0,169.1333137,365.9740278,142.8448071
2/23/2015,765,166559.1153,3475.182193,0,711.9292362,1747.981949,1064.812348,0,659.4586685,1426.949782,556.9585568
2/23/2015,766,10523.58953,219.5700361,0,44.98133318,110.4415361,67.27730309,0,41.66612155,90.15798243,35.18992778
2/23/2015,767,24965.95487,520.9035943,0,106.7128218,262.0093075,159.6073381,0,98.8478795,213.8890075,83.483886
2/23/2015,770,482186.4017,10060.60578,0,2061.025577,5060.384265,3082.617446,0,1909.123988,4131.000454,1612.387542
2/23/2015,771,60486.20627,1262.017913,0,258.5382287,634.7824108,386.6882892,0,239.483459,518.1990713,202.2603812
2/23/2015,773,31374.14468,654.6076373,0,134.1035633,329.2611063,200.5748926,0,124.2198702,268.7894255,104.9122908
2/23/2015,789,193480.5784,4036.886602,0,827.0005527,2030.513658,1236.921249,0,766.0490055,1657.592073,646.9814848
2/23/2015,790,313967.9522,6550.80231,0,1342.003793,3294.988162,2007.196976,0,1243.095506,2689.834779,1049.880322
2/23/2015,798,2141.401227,44.67938847,0,9.153063389,22.47328634,13.68997707,0,8.478464837,18.34587083,7.16065125
2/23/2015,800,125825.1107,2625.285224,0,537.8185085,1320.492258,804.3998754,0,498.1802397,1077.97231,420.7477444
2/23/2015,801,99193.38308,2069.626019,0,423.9856182,1041.001225,634.1432529,0,392.7370545,849.8122491,331.6936656
2/23/2015,802,26955.63705,562.417432,0,115.2173873,282.8903534,172.3273754,0,106.7256421,230.9350668,90.13720254
2/23/2015,803,2897761.607,60460.51291,0,12386.00004,30411.03438,18525.38864,0,11473.12777,24825.78205,9689.851679
2/23/2015,804,70364.12314,1468.116275,0,300.7597414,738.4478291,449.8378072,0,278.5931643,602.8254293,235.2912382
2/23/2015,807,1162358.232,24252.08986,0,4968.306941,12198.55908,7430.955649,0,4602.133068,9958.187057,3886.820379
2/23/2015,810,112692.5809,2351.280805,0,481.6856943,1182.670771,720.4436187,0,446.1845229,965.4629442,376.8337575
2/23/2015,811,118862.2136,2480.007459,0,508.056763,1247.418993,759.8860775,0,470.6119926,1018.319589,397.4644488
2/23/2015,813,71949.00108,1501.184051,0,307.5340386,755.0805906,459.9699311,0,284.8681826,616.4034387,240.5909262
2/23/2015,819,791954.4274,16523.77848,0,3385.077482,8311.295609,5062.964294,0,3135.590696,6784.853507,2648.22369
2/23/2015,820,514440.1536,10733.56603,0,2198.888875,5398.876554,3288.815668,0,2036.826494,4407.325674,1720.241159
2/23/2015,821,26918.32638,561.6389615,0,115.0579091,282.4987905,172.0888483,0,106.5779177,230.6154178,90.01243906
2/23/2015,825,510455.8365,10650.43502,0,2181.858574,5357.062485,3263.34393,0,2021.051359,4373.191124,1706.917965
2/23/2015,828,120112.6163,2506.096557,0,513.4014012,1260.541548,767.8799011,0,475.5627206,1029.032073,401.6456818
2/23/2015,839,330252.408,6890.570269,0,1411.608991,3465.888053,2111.303494,0,1307.570666,2829.347411,1104.334063
2/23/2015,855,114463.3519,2388.227156,0,489.2545601,1201.254417,731.7641563,0,453.1955486,980.6335409,382.7550546
2/23/2015,862,666330.3981,13902.68873,0,2848.118463,6992.913633,4259.849931,0,2638.2066,5708.603907,2228.148344
2/23/2015,866,321430.251,6706.499869,0,1373.900148,3373.30248,2054.903448,0,1272.641038,2753.765987,1074.833571
2/23/2015,868,83075.3395,1733.330176,0,355.0917217,871.8477738,531.1006076,0,328.920772,711.7253078,277.7963915
2/23/2015,881,183835.9357,3835.655403,0,785.7761318,1929.296374,1175.263053,0,727.8629045,1574.964228,614.7306756
2/9/2015,500,388029.5799,8030.840751,0,866.9311477,1948.580629,1729.18109,0,748.5036794,1515.930429,934.658345
2/9/2015,501,8191178.656,169528.4452,0,18300.63552,41133.90547,36502.45231,0,15800.67005,32000.79999,19730.33471
2/9/2015,502,138973.6181,2876.262671,0,310.4932317,697.8882907,619.3098797,0,268.0781824,542.9337027,334.7498713
2/9/2015,503,258300.6665,5345.910791,0,577.0923271,1297.11677,1151.068504,0,498.2584042,1009.113378,622.1764679
2/9/2015,504,3148438.276,65161.54367,0,7034.203963,15810.61382,14030.42503,0,6073.293781,12300.12771,7583.736554
2/9/2015,505,1892841.896,39175.1367,0,4228.96522,9505.345067,8435.095113,0,3651.265773,7394.839922,4559.344354
2/9/2015,506,2485167.266,51434.17819,0,5552.331631,12479.84444,11074.6821,0,4793.853198,9708.900752,5986.09602
2/9/2015,507,350330.6802,7250.60678,0,782.704707,1759.266851,1561.18301,0,675.7830246,1368.650654,843.8518884
2/9/2015,508,1116514.278,23107.89907,0,2494.503138,5606.835684,4975.5366,0,2153.740562,4361.930268,2689.381021
2/9/2015,509,278817.0718,5770.527863,0,622.9298398,1400.144662,1242.496018,0,537.8342656,1089.265626,671.5949412
2/9/2015,510,1519281.144,31443.74954,0,3394.360157,7629.423015,6770.391641,0,2930.672261,5935.435431,3659.537502
2/9/2015,511,2552079.747,52819.03003,0,5701.826713,12815.861,11372.86503,0,4922.926446,9970.310375,6147.270096
2/9/2015,512,1148872.317,23777.59609,0,2566.79709,5769.329089,5119.734135,0,2216.15877,4488.344691,2767.322787
2/9/2015,513,469151.4709,9709.777157,0,1048.172727,2355.95304,2090.685591,0,904.9866823,1832.852513,1130.059047
2/9/2015,514,631018.311,13059.8486,0,1409.813728,3168.80496,2812.014824,0,1217.225573,2465.224067,1519.952501
2/9/2015,515,913048.2322,18896.87109,0,2039.921678,4585.083692,4068.828303,0,1761.25738,3567.041458,2199.286327
2/9/2015,516,162119.1829,3355.29405,0,362.2047817,814.1191181,722.4537506,0,312.7256559,633.3573914,390.5012788
2/9/2015,517,1164306.493,24097.02898,0,2601.279946,5846.835388,5188.513648,0,2245.931082,4548.641994,2804.499545
2/9/2015,518,690989.4025,14301.03822,0,1543.800439,3469.96372,3079.264752,0,1332.908976,2699.51549,1664.406645
2/9/2015,519,318954.1051,6601.222582,0,712.6035302,1601.702095,1421.359184,0,615.2580464,1246.070554,768.2742025
2/9/2015,520,277366.2978,5740.501969,0,619.6885375,1392.859264,1236.030916,0,535.0357426,1083.59783,668.1004188
2/9/2015,521,629226.3634,13022.76162,0,1405.81018,3159.806279,2804.029345,0,1213.768931,2458.223395,1515.636183
2/9/2015,522,224285.1056,4641.908914,0,501.0951589,1126.299733,999.4845325,0,432.6428588,876.2234478,540.2421785
2/9/2015,523,334290.803,6918.638019,0,746.8686011,1678.718884,1489.704304,0,644.8423239,1305.987035,805.2161611
2/9/2015,524,2483434.67,51398.31957,0,5548.460685,12471.14381,11066.96111,0,4790.511044,9702.131951,5981.922665
2/9/2015,525,166406.6505,3444.029476,0,371.7837918,835.6496324,741.5600466,0,320.9961216,650.10741,400.8286292
2/9/2015,526,108874.872,2253.325014,0,243.2469652,546.7404484,485.1804592,0,210.0181184,425.3457467,262.2501297
2/9/2015,527,1113288.458,23041.13599,0,2487.296049,5590.636479,4961.161337,0,2147.518,4349.327829,2681.610892
2/9/2015,528,1697041.251,35122.75543,0,3791.509709,8522.086665,7562.546238,0,3273.569043,6629.897836,4087.713539
2/9/2015,529,664857.3893,13760.19791,0,1485.416601,3338.735749,2962.812333,0,1282.500685,2597.424526,1601.461691
2/9/2015,530,288217.8202,5965.090127,0,643.932882,1447.352703,1284.388692,0,555.968179,1125.9919,694.2388024
2/9/2015,531,315439.3879,6528.480359,0,704.75099,1584.052126,1405.696506,0,608.4782055,1232.33947,759.8081989
2/9/2015,532,545443.0823,11288.74385,0,1218.622553,2739.06908,2430.664857,0,1052.152143,2130.903953,1313.824912
2/9/2015,533,1044415.801,21615.71543,0,2333.421564,5244.77644,4654.24325,0,2014.663599,4080.260309,2515.715282
2/9/2015,534,1448639.729,29981.72195,0,3236.533935,7274.68075,6455.591419,0,2794.405952,5659.457837,3489.381434
2/9/2015,535,893814.3724,18498.79818,0,1996.949614,4488.496399,3983.116213,0,1724.155531,3491.899781,2152.957159
2/9/2015,536,262212.3715,5426.869258,0,585.8318126,1316.760304,1168.500284,0,505.8040289,1024.39539,631.5987076
2/9/2015,537,137632.114,2848.498277,0,307.4960589,691.1516162,613.331718,0,265.4904396,537.6927957,331.5185505
2/9/2015,538,409352.1454,8472.142491,0,914.5697742,2055.656843,1824.201106,0,789.6346127,1599.232135,986.0186404
2/9/2015,539,1720368.015,35605.537,0,3843.626092,8639.227427,7666.49759,0,3318.566047,6721.029423,4143.901406
2/9/2015,540,241697.5384,5002.284726,0,539.9978126,1213.740307,1077.079776,0,466.2312003,944.2492843,582.1840213
2/9/2015,541,488565.3508,10111.57585,0,1091.546991,2453.444346,2177.199908,0,942.4357876,1908.697482,1176.821835
2/9/2015,542,523721.5636,10839.18519,0,1170.09259,2629.989431,2333.866981,0,1010.251635,2046.043642,1261.503646
2/9/2015,543,272542.7001,5640.670547,0,608.9117121,1368.636448,1214.535457,0,525.7310896,1064.753291,656.4816763
2/9/2015,544,742847.7938,15374.32362,0,1659.66185,3730.382673,3310.361952,0,1432.943094,2902.112708,1789.319489
2/9/2015,545,312539.019,6468.452974,0,698.2710198,1569.48725,1392.771555,0,602.8834342,1221.008484,752.8219945
2/9/2015,546,409709.4344,8479.53711,0,915.3680251,2057.451052,1825.793298,0,790.3238182,1600.62797,986.8792529
2/9/2015,547,433443.0127,8970.73829,0,968.393308,2176.634726,1931.557541,0,836.1055617,1693.348874,1044.047026
2/9/2015,548,756792.2832,15662.92526,0,1690.816465,3800.408164,3372.502955,0,1459.841821,2956.590193,1822.907994
2/9/2015,549,99667.90071,2062.773253,0,222.6768577,500.5055046,444.1513176,0,192.2579985,389.3765098,240.0730253
2/9/2015,550,184569.0364,3819.926666,0,412.3619819,926.8562703,822.497315,0,356.0311122,721.0631177,444.5769062
2/9/2015,551,264856.4671,5481.592691,0,591.7392201,1330.038244,1180.2832,0,510.9044526,1034.725182,637.967619
2/9/2015,552,28102.80184,581.6286643,0,62.78695109,141.1247444,125.2348688,0,54.20991509,109.7903218,67.69205138
2/9/2015,553,86222.59396,1784.502927,0,192.6375107,432.9867749,384.2348282,0,166.3221882,336.8492008,207.6869165
2/9/2015,554,150650.5607,3117.934107,0,336.5817201,756.5267688,671.3459854,0,290.6028427,588.5524736,362.8764687
2/9/2015,555,397388.2712,8224.532582,0,887.8402263,1995.57747,1770.886343,0,766.5564652,1552.492397,957.200902
2/9/2015,556,607958.4328,12582.59063,0,1358.293618,3053.004427,2709.252799,0,1172.743387,2375.135133,1464.407489
2/9/2015,557,519392.825,10749.5956,0,1160.421373,2608.251665,2314.576769,0,1001.901558,2029.132388,1251.076885
2/9/2015,558,40545.41974,839.1468745,0,90.58610244,203.6082392,180.6830632,0,78.21155251,158.4003868,97.66295376
2/9/2015,559,136677.7712,2828.746754,0,305.3638773,686.3591622,609.0788681,0,263.6495255,533.9644271,329.2197967
2/9/2015,560,1134508.043,23480.30639,0,2534.704596,5697.19555,5055.722438,0,2188.450284,4432.227215,2732.723134
2/9/2015,561,684994.4944,14176.96481,0,1530.406686,3439.858898,3052.549568,0,1321.344882,2676.094947,1649.966533
2/9/2015,563,776944.3245,16080.00128,0,1735.83992,3901.606318,3462.30675,0,1498.714829,3035.318966,1871.448812
2/9/2015,564,490570.3355,10153.07195,0,1096.026504,2463.512841,2186.134747,0,946.3033751,1916.530434,1181.651301
2/9/2015,565,96095.79711,1988.843334,0,214.6961057,482.567357,428.2329075,0,185.3674602,375.4212321,231.4687935
2/9/2015,566,713579.9705,14768.58313,0,1594.272022,3583.407503,3179.935384,0,1376.485869,2787.770951,1718.821216
2/9/2015,567,855367.878,17703.09164,0,1911.052906,4295.428401,3811.786617,0,1649.992777,3341.699349,2060.349949
2/9/2015,569,72140.53458,1493.054074,0,161.1755384,362.2704442,321.4807702,0,139.1580909,281.8342653,173.7670429
2/9/2015,570,289998.3692,6001.941198,0,647.9109638,1456.294144,1292.323375,0,559.4028333,1132.948041,698.5276636
2/9/2015,571,458630.1164,9492.022309,0,1024.66604,2303.117616,2043.799147,0,884.6911355,1791.748324,1104.715949
2/9/2015,573,445099.1232,9211.978577,0,994.4352537,2235.168591,1983.500812,0,858.5900372,1738.88626,1072.123445
2/9/2015,574,303728.2494,6286.101186,0,678.5861014,1525.241925,1353.508012,0,585.8875817,1186.587104,731.5992327
2/9/2015,575,375382.9653,7769.100531,0,838.6762293,1885.072718,1672.823822,0,724.1085352,1466.523402,904.1960698
2/9/2015,576,150545.6144,3115.762091,0,336.3472504,755.9997568,670.878312,0,290.4004028,588.1424759,362.6236815
2/9/2015,577,606710.0832,12556.75421,0,1355.50457,3046.73555,2703.689763,0,1170.335338,2370.258157,1461.400552
2/9/2015,581,162987.0531,3373.255896,0,364.1437673,818.4773301,726.3212517,0,314.3997656,636.7479342,392.5917436
2/9/2015,582,70138.69439,1451.623058,0,156.7030504,352.2177389,312.5599446,0,135.296569,274.0135974,168.9451511
2/9/2015,583,15862.60838,328.2999245,0,35.44005406,79.65777099,70.68874092,0,30.59875162,61.97107637,38.20873475
2/9/2015,584,66984.01751,1386.332397,0,149.6549083,336.3757964,298.5017184,0,129.211241,261.6890971,161.3463875
2/9/2015,588,352917.7825,7304.150654,0,788.4847808,1772.258586,1572.711946,0,680.7735091,1378.757789,850.0835184
2/9/2015,592,129235.2336,2674.712533,0,288.7358469,648.9847316,575.9125944,0,249.2929737,504.8883726,311.2927359
2/9/2015,596,36079.89719,746.7263417,0,80.60928419,181.1835809,160.7832989,0,69.59762142,140.9547541,86.90671728
2/9/2015,597,61836.93381,1279.805957,0,138.1553541,310.5285206,275.5647047,0,119.2825879,241.5807827,148.9484545
2/9/2015,598,108722.7588,2250.17681,0,242.9071158,545.976577,484.5025956,0,209.7246943,424.7514803,261.8837303
